Trap,Block,Latitude,Longitude,Date,Species,AddressAccuracy,NumMosquitos,Day_of_week,Day_of_month,Week,Month,Year,Season,Month_Name,Sunrise,Sunset,DaytimeLength,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RelativeHumidity,DewPointDepression,WetBulbDepression,WnvPresent
T230,13,41.904194,-87.756155,2011-08-12,CULEX PIPIENS,9,9,4,12,32,8,2011,Summer,Aug,0 days 04:56:00,0 days 18:58:00,14.02,81.5,62.5,72.0,-2.0,58.0,64.0,0.0,7.5,0.0,29.25,29.935000000000002,8.25,19.0,8.45,61.4,14.0,8.0,0
T230,13,41.904194,-87.756155,2011-08-12,CULEX PIPIENS/RESTUANS,9,5,4,12,32,8,2011,Summer,Aug,0 days 04:56:00,0 days 18:58:00,14.02,81.5,62.5,72.0,-2.0,58.0,64.0,0.0,7.5,0.0,29.25,29.935000000000002,8.25,19.0,8.45,61.4,14.0,8.0,0
T230,13,41.904194,-87.756155,2011-08-19,CULEX PIPIENS,9,9,4,19,33,8,2011,Summer,Aug,0 days 05:03:00,0 days 18:48:00,13.45,86.5,65.5,76.0,5.0,62.5,68.0,0.0,11.5,0.0,29.205,29.880000000000003,4.0,13.5,5.5,63.0,13.5,8.0,0
T230,13,41.904194,-87.756155,2011-08-19,CULEX PIPIENS/RESTUANS,9,13,4,19,33,8,2011,Summer,Aug,0 days 05:03:00,0 days 18:48:00,13.45,86.5,65.5,76.0,5.0,62.5,68.0,0.0,11.5,0.0,29.205,29.880000000000003,4.0,13.5,5.5,63.0,13.5,8.0,0
T230,13,41.904194,-87.756155,2011-08-26,CULEX PIPIENS/RESTUANS,9,5,4,26,34,8,2011,Summer,Aug,0 days 05:11:00,0 days 18:37:00,13.26,83.0,60.0,71.5,1.0,58.0,63.5,0.0,6.5,0.0,29.29,29.975,1.5499999999999998,23.0,3.3499999999999996,62.45,13.5,8.0,0
T230,13,41.904194,-87.756155,2011-09-01,CULEX PIPIENS/RESTUANS,9,16,3,1,35,9,2011,Fall,Sep,0 days 05:17:00,0 days 18:27:00,13.1,93.5,72.5,83.0,14.0,70.5,75.0,0.0,18.0,0.0,29.23,29.9,5.5,21.0,6.1,66.06,12.5,8.0,0
T230,13,41.904194,-87.756155,2011-09-12,CULEX PIPIENS/RESTUANS,9,24,0,12,37,9,2011,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,86.0,64.0,75.0,10.0,59.0,65.0,0.0,10.0,0.0,29.21,29.905,9.85,23.0,10.100000000000001,57.53,16.0,10.0,1
T230,13,41.904194,-87.756155,2011-09-12,CULEX RESTUANS,9,1,0,12,37,9,2011,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,86.0,64.0,75.0,10.0,59.0,65.0,0.0,10.0,0.0,29.21,29.905,9.85,23.0,10.100000000000001,57.53,16.0,10.0,0
T230,13,41.904194,-87.756155,2011-09-16,CULEX RESTUANS,9,1,4,16,37,9,2011,Fall,Sep,0 days 05:32:00,0 days 18:00:00,12.28,58.5,47.0,52.75,-12.0,39.0,47.0,12.0,0.0,0.0,29.619999999999997,30.33,2.0,10.5,3.5,59.42,13.75,5.75,0
T230,13,41.904194,-87.756155,2011-09-23,CULEX PIPIENS/RESTUANS,9,4,4,23,38,9,2011,Fall,Sep,0 days 05:40:00,0 days 17:48:00,12.08,62.0,48.0,55.0,-6.0,45.0,50.0,10.0,0.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,68.96,10.0,5.0,0
T230,13,41.904194,-87.756155,2013-06-07,CULEX PIPIENS/RESTUANS,9,2,4,7,23,6,2013,Summer,June,0 days 04:17:00,0 days 19:24:00,15.07,68.0,53.0,60.5,-6.0,44.5,52.0,4.5,0.0,0.0005,29.23,29.92,9.15,2.5,9.55,55.52,16.0,8.5,0
T230,13,41.904194,-87.756155,2013-06-07,CULEX RESTUANS,9,1,4,7,23,6,2013,Summer,June,0 days 04:17:00,0 days 19:24:00,15.07,68.0,53.0,60.5,-6.0,44.5,52.0,4.5,0.0,0.0005,29.23,29.92,9.15,2.5,9.55,55.52,16.0,8.5,0
T230,13,41.904194,-87.756155,2013-06-14,CULEX PIPIENS/RESTUANS,9,2,4,14,24,6,2013,Summer,June,0 days 04:16:00,0 days 19:28:00,15.12,77.0,56.5,66.75,-1.0,50.5,57.0,0.0,2.0,0.0,29.369999999999997,30.045,6.3,5.5,7.85,55.88,16.25,9.75,0
T230,13,41.904194,-87.756155,2013-06-14,CULEX RESTUANS,9,14,4,14,24,6,2013,Summer,June,0 days 04:16:00,0 days 19:28:00,15.12,77.0,56.5,66.75,-1.0,50.5,57.0,0.0,2.0,0.0,29.369999999999997,30.045,6.3,5.5,7.85,55.88,16.25,9.75,0
T230,13,41.904194,-87.756155,2013-06-21,CULEX RESTUANS,9,5,4,21,25,6,2013,Summer,June,0 days 04:16:00,0 days 19:30:00,15.14,83.5,69.0,76.25,5.0,64.0,67.5,0.0,11.5,0.45,29.365000000000002,30.04,7.5,19.0,9.55,65.86,12.25,8.75,0
T230,13,41.904194,-87.756155,2013-06-27,CULEX PIPIENS/RESTUANS,9,5,3,27,26,6,2013,Summer,June,0 days 04:18:00,0 days 19:31:00,15.13,90.5,65.0,77.75,6.0,66.0,69.5,0.0,13.0,0.755,29.045,29.72,6.65,29.0,7.0,67.19,11.75,8.25,0
T230,13,41.904194,-87.756155,2013-06-27,CULEX RESTUANS,9,5,3,27,26,6,2013,Summer,June,0 days 04:18:00,0 days 19:31:00,15.13,90.5,65.0,77.75,6.0,66.0,69.5,0.0,13.0,0.755,29.045,29.72,6.65,29.0,7.0,67.19,11.75,8.25,0
T230,13,41.904194,-87.756155,2013-07-08,CULEX RESTUANS,9,20,0,8,28,7,2013,Summer,July,0 days 04:24:00,0 days 19:29:00,15.05,86.5,70.5,78.5,5.0,70.5,73.0,0.0,13.5,0.6699999999999999,29.275,29.95,8.9,22.5,9.45,76.51,8.0,5.5,0
T230,13,41.904194,-87.756155,2013-07-12,CULEX PIPIENS/RESTUANS,9,9,4,12,28,7,2013,Summer,July,0 days 04:27:00,0 days 19:28:00,15.01,82.5,59.0,70.75,-2.0,53.5,61.5,0.0,6.0,0.0,29.41,30.095,4.05,8.0,5.1,54.42,17.25,9.25,0
T230,13,41.904194,-87.756155,2013-07-12,CULEX RESTUANS,9,18,4,12,28,7,2013,Summer,July,0 days 04:27:00,0 days 19:28:00,15.01,82.5,59.0,70.75,-2.0,53.5,61.5,0.0,6.0,0.0,29.41,30.095,4.05,8.0,5.1,54.42,17.25,9.25,0
T230,13,41.904194,-87.756155,2013-07-19,CULEX PIPIENS/RESTUANS,9,12,4,19,29,7,2013,Summer,July,0 days 04:33:00,0 days 19:23:00,14.5,96.5,73.0,84.75,10.0,69.5,75.0,0.0,20.0,0.2905,29.135,29.825,13.350000000000001,24.5,13.95,60.35,15.25,9.75,0
T230,13,41.904194,-87.756155,2013-07-19,CULEX RESTUANS,9,34,4,19,29,7,2013,Summer,July,0 days 04:33:00,0 days 19:23:00,14.5,96.5,73.0,84.75,10.0,69.5,75.0,0.0,20.0,0.2905,29.135,29.825,13.350000000000001,24.5,13.95,60.35,15.25,9.75,1
T230,13,41.904194,-87.756155,2013-07-25,CULEX PIPIENS/RESTUANS,9,16,3,25,30,7,2013,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,81.0,57.5,69.25,-5.0,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,56.23,16.25,8.75,0
T230,13,41.904194,-87.756155,2013-07-25,CULEX RESTUANS,9,1,3,25,30,7,2013,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,81.0,57.5,69.25,-5.0,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,56.23,16.25,8.75,0
T230,13,41.904194,-87.756155,2013-07-25,CULEX TERRITANS,9,2,3,25,30,7,2013,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,81.0,57.5,69.25,-5.0,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,56.23,16.25,8.75,0
T230,13,41.904194,-87.756155,2013-08-01,CULEX PIPIENS/RESTUANS,9,7,3,1,31,8,2013,Summer,Aug,0 days 04:45:00,0 days 19:11:00,14.26,81.5,61.0,71.25,-2.0,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,57.54,15.75,9.25,0
T230,13,41.904194,-87.756155,2013-08-01,CULEX RESTUANS,9,3,3,1,31,8,2013,Summer,Aug,0 days 04:45:00,0 days 19:11:00,14.26,81.5,61.0,71.25,-2.0,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,57.54,15.75,9.25,0
T230,13,41.904194,-87.756155,2013-08-08,CULEX PIPIENS,9,8,3,8,32,8,2013,Summer,Aug,0 days 04:52:00,0 days 19:03:00,14.11,78.5,67.0,72.75,-1.0,55.5,62.0,0.0,8.0,0.0,29.295,29.97,9.55,5.0,10.05,54.7,17.25,10.75,1
T230,13,41.904194,-87.756155,2013-08-08,CULEX PIPIENS/RESTUANS,9,21,3,8,32,8,2013,Summer,Aug,0 days 04:52:00,0 days 19:03:00,14.11,78.5,67.0,72.75,-1.0,55.5,62.0,0.0,8.0,0.0,29.295,29.97,9.55,5.0,10.05,54.7,17.25,10.75,1
T230,13,41.904194,-87.756155,2013-08-08,CULEX RESTUANS,9,2,3,8,32,8,2013,Summer,Aug,0 days 04:52:00,0 days 19:03:00,14.11,78.5,67.0,72.75,-1.0,55.5,62.0,0.0,8.0,0.0,29.295,29.97,9.55,5.0,10.05,54.7,17.25,10.75,1
T230,13,41.904194,-87.756155,2013-08-15,CULEX PIPIENS/RESTUANS,9,15,3,15,33,8,2013,Summer,Aug,0 days 04:59:00,0 days 18:54:00,13.55,74.5,56.0,65.25,-7.0,51.5,58.0,0.0,0.5,0.0,29.435,30.13,4.35,23.0,4.95,61.09,13.75,7.25,1
T230,13,41.904194,-87.756155,2013-08-22,CULEX PIPIENS/RESTUANS,9,3,3,22,34,8,2013,Summer,Aug,0 days 05:06:00,0 days 18:43:00,13.37,78.0,67.5,72.75,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,80.77,6.25,4.25,0
T230,13,41.904194,-87.756155,2013-08-29,CULEX PIPIENS/RESTUANS,9,2,3,29,35,8,2013,Summer,Aug,0 days 05:14:00,0 days 18:32:00,13.18,88.0,67.5,77.75,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,63.77,13.25,8.75,0
T230,13,41.904194,-87.756155,2013-09-06,CULEX PIPIENS,9,6,4,6,36,9,2013,Fall,Sep,0 days 05:22:00,0 days 18:19:00,12.57,85.5,59.5,72.5,5.0,56.5,63.5,0.0,8.0,0.0,29.41,30.11,4.5,18.5,6.0,57.2,16.0,9.0,0
T230,13,41.904194,-87.756155,2013-09-12,CULEX PIPIENS,9,70,3,12,37,9,2013,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,82.5,62.5,72.5,7.0,58.5,64.0,0.0,7.5,0.0305,29.310000000000002,29.975,6.9,34.5,9.600000000000001,61.46,14.0,8.5,0
T230,13,41.904194,-87.756155,2013-09-12,CULEX PIPIENS/RESTUANS,9,45,3,12,37,9,2013,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,82.5,62.5,72.5,7.0,58.5,64.0,0.0,7.5,0.0305,29.310000000000002,29.975,6.9,34.5,9.600000000000001,61.46,14.0,8.5,0
T230,13,41.904194,-87.756155,2013-09-19,CULEX PIPIENS,9,15,3,19,38,9,2013,Fall,Sep,0 days 05:36:00,0 days 17:55:00,12.19,84.0,69.5,76.75,14.0,67.0,69.5,0.0,12.0,0.4205,29.175,29.87,8.05,16.0,10.3,71.9,9.75,7.25,0
T230,13,41.904194,-87.756155,2013-09-19,CULEX PIPIENS/RESTUANS,9,32,3,19,38,9,2013,Fall,Sep,0 days 05:36:00,0 days 17:55:00,12.19,84.0,69.5,76.75,14.0,67.0,69.5,0.0,12.0,0.4205,29.175,29.87,8.05,16.0,10.3,71.9,9.75,7.25,0
T230,13,41.904194,-87.756155,2013-09-26,CULEX PIPIENS,9,5,3,26,39,9,2013,Fall,Sep,0 days 05:43:00,0 days 17:42:00,11.59,75.0,52.5,63.75,3.0,52.0,58.0,1.0,0.0,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,65.57,11.75,5.75,0
T230,13,41.904194,-87.756155,2013-09-26,CULEX PIPIENS/RESTUANS,9,13,3,26,39,9,2013,Fall,Sep,0 days 05:43:00,0 days 17:42:00,11.59,75.0,52.5,63.75,3.0,52.0,58.0,1.0,0.0,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,65.57,11.75,5.75,0
T231,58,41.98728,-87.666066,2011-06-17,CULEX PIPIENS/RESTUANS,8,1,4,17,24,6,2011,Summer,June,0 days 04:16:00,0 days 19:29:00,15.13,82.0,62.0,72.0,2.0,60.0,64.5,0.0,7.0,0.0,29.155,29.82,5.55,6.5,6.4,65.95,12.0,7.5,0
T231,58,41.98728,-87.666066,2011-07-11,CULEX PIPIENS/RESTUANS,8,1,0,11,28,7,2011,Summer,July,0 days 04:26:00,0 days 19:28:00,15.02,89.0,70.5,79.75,7.0,70.5,74.0,0.0,15.0,0.26,29.15,29.814999999999998,5.4,24.5,8.25,73.43,9.25,5.75,0
T231,58,41.98728,-87.666066,2011-07-11,CULEX RESTUANS,8,2,0,11,28,7,2011,Summer,July,0 days 04:26:00,0 days 19:28:00,15.02,89.0,70.5,79.75,7.0,70.5,74.0,0.0,15.0,0.26,29.15,29.814999999999998,5.4,24.5,8.25,73.43,9.25,5.75,0
T231,58,41.98728,-87.666066,2011-07-15,CULEX RESTUANS,8,1,4,15,28,7,2011,Summer,July,0 days 04:29:00,0 days 19:26:00,14.57,86.5,70.5,78.5,5.0,60.0,66.5,0.0,14.0,0.0005,29.299999999999997,29.97,5.800000000000001,9.5,6.75,53.09,18.5,12.0,0
T231,58,41.98728,-87.666066,2011-07-25,CULEX PIPIENS,8,1,0,25,30,7,2011,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,89.0,73.0,81.0,7.0,66.5,71.0,0.0,16.5,0.005,29.225,29.9,2.75,33.5,6.3,61.45,14.5,10.0,0
T231,58,41.98728,-87.666066,2011-07-25,CULEX PIPIENS/RESTUANS,8,3,0,25,30,7,2011,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,89.0,73.0,81.0,7.0,66.5,71.0,0.0,16.5,0.005,29.225,29.9,2.75,33.5,6.3,61.45,14.5,10.0,0
T231,58,41.98728,-87.666066,2011-07-25,CULEX RESTUANS,8,1,0,25,30,7,2011,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,89.0,73.0,81.0,7.0,66.5,71.0,0.0,16.5,0.005,29.225,29.9,2.75,33.5,6.3,61.45,14.5,10.0,0
T231,58,41.98728,-87.666066,2011-08-26,CULEX PIPIENS/RESTUANS,8,1,4,26,34,8,2011,Summer,Aug,0 days 05:11:00,0 days 18:37:00,13.26,83.0,60.0,71.5,1.0,58.0,63.5,0.0,6.5,0.0,29.29,29.975,1.5499999999999998,23.0,3.3499999999999996,62.45,13.5,8.0,0
T231,58,41.98728,-87.666066,2011-09-12,CULEX PIPIENS/RESTUANS,8,1,0,12,37,9,2011,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,86.0,64.0,75.0,10.0,59.0,65.0,0.0,10.0,0.0,29.21,29.905,9.85,23.0,10.100000000000001,57.53,16.0,10.0,0
T231,58,41.98728,-87.666066,2011-09-23,CULEX PIPIENS/RESTUANS,8,1,4,23,38,9,2011,Fall,Sep,0 days 05:40:00,0 days 17:48:00,12.08,62.0,48.0,55.0,-6.0,45.0,50.0,10.0,0.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,68.96,10.0,5.0,0
T231,58,41.98728,-87.666066,2011-09-30,CULEX PIPIENS/RESTUANS,8,2,4,30,39,9,2011,Fall,Sep,0 days 05:47:00,0 days 17:35:00,11.48,57.5,46.0,51.75,-8.0,41.5,47.0,13.0,0.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,67.93,10.25,4.75,0
T231,58,41.98728,-87.666066,2013-06-14,CULEX PIPIENS/RESTUANS,8,2,4,14,24,6,2013,Summer,June,0 days 04:16:00,0 days 19:28:00,15.12,77.0,56.5,66.75,-1.0,50.5,57.0,0.0,2.0,0.0,29.369999999999997,30.045,6.3,5.5,7.85,55.88,16.25,9.75,0
T231,58,41.98728,-87.666066,2013-06-21,CULEX PIPIENS/RESTUANS,8,3,4,21,25,6,2013,Summer,June,0 days 04:16:00,0 days 19:30:00,15.14,83.5,69.0,76.25,5.0,64.0,67.5,0.0,11.5,0.45,29.365000000000002,30.04,7.5,19.0,9.55,65.86,12.25,8.75,0
T231,58,41.98728,-87.666066,2013-06-21,CULEX RESTUANS,8,2,4,21,25,6,2013,Summer,June,0 days 04:16:00,0 days 19:30:00,15.14,83.5,69.0,76.25,5.0,64.0,67.5,0.0,11.5,0.45,29.365000000000002,30.04,7.5,19.0,9.55,65.86,12.25,8.75,0
T231,58,41.98728,-87.666066,2013-06-27,CULEX PIPIENS/RESTUANS,8,2,3,27,26,6,2013,Summer,June,0 days 04:18:00,0 days 19:31:00,15.13,90.5,65.0,77.75,6.0,66.0,69.5,0.0,13.0,0.755,29.045,29.72,6.65,29.0,7.0,67.19,11.75,8.25,0
T231,58,41.98728,-87.666066,2013-07-08,CULEX RESTUANS,8,1,0,8,28,7,2013,Summer,July,0 days 04:24:00,0 days 19:29:00,15.05,86.5,70.5,78.5,5.0,70.5,73.0,0.0,13.5,0.6699999999999999,29.275,29.95,8.9,22.5,9.45,76.51,8.0,5.5,0
T231,58,41.98728,-87.666066,2013-07-12,CULEX PIPIENS/RESTUANS,8,87,4,12,28,7,2013,Summer,July,0 days 04:27:00,0 days 19:28:00,15.01,82.5,59.0,70.75,-2.0,53.5,61.5,0.0,6.0,0.0,29.41,30.095,4.05,8.0,5.1,54.42,17.25,9.25,0
T231,58,41.98728,-87.666066,2013-07-12,CULEX RESTUANS,8,44,4,12,28,7,2013,Summer,July,0 days 04:27:00,0 days 19:28:00,15.01,82.5,59.0,70.75,-2.0,53.5,61.5,0.0,6.0,0.0,29.41,30.095,4.05,8.0,5.1,54.42,17.25,9.25,0
T231,58,41.98728,-87.666066,2013-07-12,CULEX RESTUANS,8,19,4,12,28,7,2013,Summer,July,0 days 04:27:00,0 days 19:28:00,15.01,82.5,59.0,70.75,-2.0,53.5,61.5,0.0,6.0,0.0,29.41,30.095,4.05,8.0,5.1,54.42,17.25,9.25,1
T231,58,41.98728,-87.666066,2013-07-19,CULEX PIPIENS/RESTUANS,8,23,4,19,29,7,2013,Summer,July,0 days 04:33:00,0 days 19:23:00,14.5,96.5,73.0,84.75,10.0,69.5,75.0,0.0,20.0,0.2905,29.135,29.825,13.350000000000001,24.5,13.95,60.35,15.25,9.75,0
T231,58,41.98728,-87.666066,2013-07-19,CULEX RESTUANS,8,44,4,19,29,7,2013,Summer,July,0 days 04:33:00,0 days 19:23:00,14.5,96.5,73.0,84.75,10.0,69.5,75.0,0.0,20.0,0.2905,29.135,29.825,13.350000000000001,24.5,13.95,60.35,15.25,9.75,0
T231,58,41.98728,-87.666066,2013-07-25,CULEX PIPIENS/RESTUANS,8,3,3,25,30,7,2013,Summer,July,0 days 04:38:00,0 days 19:18:00,14.4,81.0,57.5,69.25,-5.0,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,56.23,16.25,8.75,0
T231,58,41.98728,-87.666066,2013-08-01,CULEX PIPIENS,8,17,3,1,31,8,2013,Summer,Aug,0 days 04:45:00,0 days 19:11:00,14.26,81.5,61.0,71.25,-2.0,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,57.54,15.75,9.25,1
T231,58,41.98728,-87.666066,2013-08-01,CULEX PIPIENS/RESTUANS,8,24,3,1,31,8,2013,Summer,Aug,0 days 04:45:00,0 days 19:11:00,14.26,81.5,61.0,71.25,-2.0,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,57.54,15.75,9.25,0
T231,58,41.98728,-87.666066,2013-08-01,CULEX RESTUANS,8,3,3,1,31,8,2013,Summer,Aug,0 days 04:45:00,0 days 19:11:00,14.26,81.5,61.0,71.25,-2.0,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,57.54,15.75,9.25,0
T231,58,41.98728,-87.666066,2013-08-08,CULEX PIPIENS/RESTUANS,8,42,3,8,32,8,2013,Summer,Aug,0 days 04:52:00,0 days 19:03:00,14.11,78.5,67.0,72.75,-1.0,55.5,62.0,0.0,8.0,0.0,29.295,29.97,9.55,5.0,10.05,54.7,17.25,10.75,0
T231,58,41.98728,-87.666066,2013-08-15,CULEX PIPIENS,8,13,3,15,33,8,2013,Summer,Aug,0 days 04:59:00,0 days 18:54:00,13.55,74.5,56.0,65.25,-7.0,51.5,58.0,0.0,0.5,0.0,29.435,30.13,4.35,23.0,4.95,61.09,13.75,7.25,0
T231,58,41.98728,-87.666066,2013-08-15,CULEX RESTUANS,8,7,3,15,33,8,2013,Summer,Aug,0 days 04:59:00,0 days 18:54:00,13.55,74.5,56.0,65.25,-7.0,51.5,58.0,0.0,0.5,0.0,29.435,30.13,4.35,23.0,4.95,61.09,13.75,7.25,0
T231,58,41.98728,-87.666066,2013-08-22,CULEX PIPIENS,8,26,3,22,34,8,2013,Summer,Aug,0 days 05:06:00,0 days 18:43:00,13.37,78.0,67.5,72.75,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,80.77,6.25,4.25,0
T231,58,41.98728,-87.666066,2013-08-22,CULEX PIPIENS,8,37,3,22,34,8,2013,Summer,Aug,0 days 05:06:00,0 days 18:43:00,13.37,78.0,67.5,72.75,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,80.77,6.25,4.25,1
T231,58,41.98728,-87.666066,2013-08-22,CULEX PIPIENS/RESTUANS,8,17,3,22,34,8,2013,Summer,Aug,0 days 05:06:00,0 days 18:43:00,13.37,78.0,67.5,72.75,2.0,66.5,68.5,0.0,8.0,0.295,29.39,30.05,2.0,23.5,7.0,80.77,6.25,4.25,0
T231,58,41.98728,-87.666066,2013-08-29,CULEX PIPIENS/RESTUANS,8,39,3,29,35,8,2013,Summer,Aug,0 days 05:14:00,0 days 18:32:00,13.18,88.0,67.5,77.75,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,63.77,13.25,8.75,1
T231,58,41.98728,-87.666066,2013-08-29,CULEX RESTUANS,8,11,3,29,35,8,2013,Summer,Aug,0 days 05:14:00,0 days 18:32:00,13.18,88.0,67.5,77.75,8.0,64.5,69.0,0.0,13.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,63.77,13.25,8.75,0
T231,58,41.98728,-87.666066,2013-09-06,CULEX PIPIENS,8,2,4,6,36,9,2013,Fall,Sep,0 days 05:22:00,0 days 18:19:00,12.57,85.5,59.5,72.5,5.0,56.5,63.5,0.0,8.0,0.0,29.41,30.11,4.5,18.5,6.0,57.2,16.0,9.0,0
T231,58,41.98728,-87.666066,2013-09-06,CULEX PIPIENS/RESTUANS,8,20,4,6,36,9,2013,Fall,Sep,0 days 05:22:00,0 days 18:19:00,12.57,85.5,59.5,72.5,5.0,56.5,63.5,0.0,8.0,0.0,29.41,30.11,4.5,18.5,6.0,57.2,16.0,9.0,0
T231,58,41.98728,-87.666066,2013-09-12,CULEX PIPIENS,8,2,3,12,37,9,2013,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,82.5,62.5,72.5,7.0,58.5,64.0,0.0,7.5,0.0305,29.310000000000002,29.975,6.9,34.5,9.600000000000001,61.46,14.0,8.5,0
T231,58,41.98728,-87.666066,2013-09-12,CULEX PIPIENS/RESTUANS,8,1,3,12,37,9,2013,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,82.5,62.5,72.5,7.0,58.5,64.0,0.0,7.5,0.0305,29.310000000000002,29.975,6.9,34.5,9.600000000000001,61.46,14.0,8.5,0
T231,58,41.98728,-87.666066,2013-09-12,CULEX RESTUANS,8,1,3,12,37,9,2013,Fall,Sep,0 days 05:28:00,0 days 18:09:00,12.41,82.5,62.5,72.5,7.0,58.5,64.0,0.0,7.5,0.0305,29.310000000000002,29.975,6.9,34.5,9.600000000000001,61.46,14.0,8.5,0
T231,58,41.98728,-87.666066,2013-09-19,CULEX PIPIENS,8,2,3,19,38,9,2013,Fall,Sep,0 days 05:36:00,0 days 17:55:00,12.19,84.0,69.5,76.75,14.0,67.0,69.5,0.0,12.0,0.4205,29.175,29.87,8.05,16.0,10.3,71.9,9.75,7.25,0
T231,58,41.98728,-87.666066,2013-09-19,CULEX PIPIENS/RESTUANS,8,7,3,19,38,9,2013,Fall,Sep,0 days 05:36:00,0 days 17:55:00,12.19,84.0,69.5,76.75,14.0,67.0,69.5,0.0,12.0,0.4205,29.175,29.87,8.05,16.0,10.3,71.9,9.75,7.25,0
T231,58,41.98728,-87.666066,2013-09-26,CULEX PIPIENS/RESTUANS,8,5,3,26,39,9,2013,Fall,Sep,0 days 05:43:00,0 days 17:42:00,11.59,75.0,52.5,63.75,3.0,52.0,58.0,1.0,0.0,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,65.57,11.75,5.75,0
T232,17,41.912563,-87.668055,2011-06-10,CULEX PIPIENS/RESTUANS,9,6,4,10,23,6,2011,Summer,June,0 days 04:16:00,0 days 19:26:00,15.1,70.0,51.0,60.5,-7.0,56.0,57.5,4.5,0.0,0.48,29.235,29.93,6.25,2.0,7.75,85.1,4.5,3.0,0
T232,17,41.912563,-87.668055,2011-06-10,CULEX RESTUANS,9,5,4,10,23,6,2011,Summer,June,0 days 04:16:00,0 days 19:26:00,15.1,70.0,51.0,60.5,-7.0,56.0,57.5,4.5,0.0,0.48,29.235,29.93,6.25,2.0,7.75,85.1,4.5,3.0,0
T232,17,41.912563,-87.668055,2011-06-17,CULEX PIPIENS/RESTUANS,9,4,4,17,24,6,2011,Summer,June,0 days 04:16:00,0 days 19:29:00,15.13,82.0,62.0,72.0,2.0,60.0,64.5,0.0,7.0,0.0,29.155,29.82,5.55,6.5,6.4,65.95,12.0,7.5,0
T232,17,41.912563,-87.668055,2011-06-17,CULEX RESTUANS,9,2,4,17,24,6,2011,Summer,June,0 days 04:16:00,0 days 19:29:00,15.13,82.0,62.0,72.0,2.0,60.0,64.5,0.0,7.0,0.0,29.155,29.82,5.55,6.5,6.4,65.95,12.0,7.5,0
T232,17,41.912563,-87.668055,2011-06-24,CULEX PIPIENS/RESTUANS,9,7,4,24,25,6,2011,Summer,June,0 days 04:17:00,0 days 19:31:00,15.14,68.0,60.0,64.0,-7.0,55.5,59.0,1.0,0.0,0.0,29.104999999999997,29.76,8.95,29.0,9.149999999999999,73.87,8.5,5.0,0
T232,17,41.912563,-87.668055,2011-06-30,CULEX RESTUANS,9,5,3,30,26,6,2011,Summer,June,0 days 04:19:00,0 days 19:31:00,15.12,88.5,63.0,75.75,2.0,61.5,67.0,0.0,11.0,0.0155,29.310000000000002,29.994999999999997,8.7,16.5,10.0,61.33,14.25,8.75,0
